song_id	song_name	display_artist	artist_id	spotify_id
22869	Bop To The Top	Lucas Gabreel & Ashley Tisdale	null	null
22870	What I've Been Looking For (Reprise)	Zac Efron & Vanessa Anne Hudgens	null	null
22891	Ridin'	Chamillionaire Featuring Krayzie Bone	298913	2cq69jrDBC5gqKh6HvzwUG
22894	Tell Me When To Go	E-40 Featuring Keak Da Sneak	276018	7eJ5kRpMNPAk7ccCDKywjH
22898	Control Myself	LL Cool J Featuring Jennifer Lopez	276751	6881CFKuD6dtmbIEDH5obe
22899	Wings Of A Butterfly	him	303494	null
22900	Always On Your Side	Sheryl Crow & Sting	null	3F3fJkWPzg4fx1ONrC9xDO
22915	Hips Don't Lie	Shakira Featuring Wyclef Jean	278867	0G2Y2OA5jv093bMMg3dJ80
22926	Llame Pa' Verte	Wisin & Yandel	431485	5SgN4mSGVEZ8TZQ5YSsKKb
22928	Back Like That	Ghostface Killah Featuring Ne-Yo	302806	5BpSkQX8evaOZATpl9bFoe
22934	Say I	Christina Milian Featuring Young Jeezy	299254	4VLU5fhOXObWyc6LpZ7pJr
22939	Gimme That	Chris Brown Featuring Lil' Wayne	1486846	null
22941	So What	Field Mob Featuring Ciara	302110	0Uc706myy6Th7I6KQ9xA1x
22943	Enough Cryin	Mary J. Blige Featuring Brook-lyn	309851	null
22951	Say Somethin'	Mariah Carey Featuring Snoop Dogg	309388	52hTb2UmmPYUShMAIenLQo
22969	Do It To It	Cherish Featuring Sean Paul Of The YoungBloodZ	299070	null
22970	Doing Too Much	Paula DeAnda Featuring Baby Bash	328431	5PCYGkoOlpvjttDtG8XcvS
22974	Bossy	Kelis Featuring Too $hort	305667	4dPsNgPv3ne2A3map82xhK
22977	Buttons	The Pussycat Dolls Featuring Big Snoop Dogg	418902	3BxWKCI06eQ5Od8TY2JBeA
22980	U And Dat	E-40 Featuring T-Pain & Kandi Girl	276018	7g7M96UGiA7OR79H86gV4m
22995	I Love My B****	Busta Rhymes Featuring will.i.am & Kelis	298558	3oSvnVnypxfxRHVHawpwQu
22998	One	Mary J. Blige And U2	null	0Y8o2jU3ATJsIuatAhTG5Y
22999	Shoulder Lean	Young Dro Featuring T.I.	431671	0yJhNVWztLIG6dFYi9aSg3
23002	Holla At Me	DJ Khaled Featuring Lil Wayne, Paul Wall, Fat Joe, Rick Ross & Pitbull	299939	null
23003	When You Gonna (Give It Up To Me)	Sean Paul Featuring Keyshia Cole	null	6k8uthjEbttfWXcGaNTQGD
23008	Crowded	Jeannie Ortega Featuring Papoose	304363	3zmBBq2RwdHzqUXZlzNeeq
23014	Pullin' Me Back	Chingy Featuring Tyrese	299137	5hF2LnbkpnXCkksMSeWcxZ
23018	Call On Me	Janet Duet With Nelly	null	null
23027	I Know You See It	Yung Joc Featuring Brandy 'Ms. B.' Hambrick	431719	6giYNaycmjkbf7UmZ6RGtL
23035	(When You Gonna) Give It Up To Me	Sean Paul Featuring Keyshia Cole	null	6k8uthjEbttfWXcGaNTQGD
23049	Building Bridges	Brooks & Dunn With Sheryl Crow & Vince Gill	null	1mLStmTgqH0nBzds3S4jkJ
23053	Number One	Pharrell Featuring Kanye West	null	2qWcrWsESaXMsA6G8MPpVF
23057	Need A Boss	Shareefa Featuring Ludacris	278936	2OQawrBufKoMeLCHKIyJOA
23059	Get Up	Ciara Featuring Chamillionaire	299324	4PrquuUN34hswtM71OMvxS
23060	About Us	Brooke Hogan Featuring Paul Wall	297654	6sDlDyjqLnvcvAYazJdkBW
23065	(When You Gonna) Give It Up To Me	Sean Paul Feat. Keyshia Cole	1490159	null
23072	That Girl	Frankie J Featuring Mannie Fresh & Chamillionaire	302401	0K46fg1qHY1Y5E7q23zSTG
23086	Morris Brown	OutKast Featuring Scar & Sleepy Brown	321442	2pbWRWWcDD1NwMCbjshDLF
23090	Hands Up	Lloyd Banks Featuring 50 Cent	307702	4vLsvkuiarfgZN4NeWAENI
23093	Come To Me	Diddy Featuring Nicole Scherzinger	300902	6yuvC80FcnVJNvC0DbXN9e
23101	My Love	Justin Timberlake Featuring T.I.	1490153	13X42np3KJr0o2LkK1MG76
23112	Money In The Bank	Lil Scrappy Featuring Young Buck	307255	46qrEYJDX0QBI7eJKIsyfU
23115	Fergalicious	Fergie Featuring will.i.am	302083	1J2q0BrQQ3wEn5nekXrMsX
23117	Smack That	Akon Featuring Eminem	278247	5eLovQzx9cm6RkQq388JyN
23122	So Excited	Janet Featuring Khia	null	0wbNcKAkExGmWiicedOyiR
23124	I Wanna Love You	Akon Featuring Snoop Dogg	278247	4xAk8Lw82G3YoVSOdVAsBx
23128	Shortie Like Mine	Bow Wow Featuring Chris Brown & Johnta Austin	297014	4F55RCGuM477OjznpYGhYz
23139	Tell Me	Diddy Featuring Christina Aguilera	300902	7aRNccA1RsVl7lD7steC5N
23140	The Pick Of Destiny	Tenacious D	374409	62ZQaNo7N6hf6U1myRbXcP
23157	Upgrade U	Beyonce Featuring Jay-Z	281569	0GLUBbX4daHJkT3RQHEOia
23158	Dem Jeans	Chingy Featuring Jermaine Dupri	299137	1inngHbMTDMmGOjH1WjkcV
23165	Wait A Minute	The Pussycat Dolls Featuring Timbaland	418902	6LDasBOWaNQEGgpDLaKDnJ
23167	You	Lloyd Featuring Lil' Wayne	1496550	null
23172	That's That S***	Snoop Dogg Featuring R. Kelly	279664	3J58iVk8OXYAGG4YvOKG8u
23173	When Your Heart Stops Beating	(+44)	432018	1VpTwecl7EbQiGyVsvwFQE
23174	Runaway Love	Ludacris Featuring Mary J. Blige	308504	0VPTq1UBP8fcWKYgLAtesN
23185	Zoom	Lil' Boosie Featuring Yung Joc	307274	null
23189	Dangerous	Ying Yang Twins Featuring Wyclef	431622	7HhR1L61r3Z3PMWRRJSDHe
23193	You Don't Know	Eminem, 50 Cent, Lloyd Banks & Cashis	null	null
23194	That's That	Snoop Dogg Featuring R. Kelly	279664	3J58iVk8OXYAGG4YvOKG8u
23210	The Sweet Escape	Gwen Stefani Featuring Akon	null	1q9siR3OqGFnTeqFxwzN1S
23213	The Way I Live	Baby Boy Da Prince Featuring Lil Boosie	null	68Zq7PMcPIQE8ol1x3gAqw
23219	King Kong	Jibbs Featuring Chamillionaire	304599	3FY0HrfhcG75h0UCTGpg4S
23223	Cupid's Chokehold	Gym Class Heroes Featuring Patrick Stump	303282	null
23229	Glamorous	Fergie Featuring Ludacris	302083	5u64yplSNUDHsCHNviHgpx
23234	Go Getta	Young Jeezy Featuring R. Kelly	431677	03b1NUHnoavfpLLKcEMfIb
23236	She's Like The Wind	Lumidee Featuring Tony Sunshine	308567	2IGcz5WLif7DUR8k2U8wPO
23237	Last Night	Diddy Featuring Keyshia Cole	300902	5gfPJ45gpn3ThswDyeW0Qc
23243	The River	Good Charlotte Featuring M. Shadows And Synyster Gates	null	4f6AE8OrLG66gds6A6epWd
23254	Wouldn't Get Far	The Game Featuring Kanye West	1490221	39yRhjDdSTP4A7VehxBXDb
23262	Give It To Me	Timbaland Featuring Nelly Furtado & Justin Timberlake	429956	0wbDgMuAoy7O7pL3a69uZx
23265	Rock Yo Hips	Crime Mob Featuring Lil Scrappy	299759	2FCrjpcEh2cMrqPWD5SNxp
23270	I'm A Flirt	Bow Wow Or R. Kelly (Featuring T.I. & T-Pain)	null	null
23282	Outta My System	Bow Wow Featuring T-Pain & Johnta Austin	297014	1cb7x6ypOTkoY9naUUddYQ
23286	Freak On A Leash (Unplugged)	Korn Featuring Amy Lee	306042	null
23300	Like This	Kelly Rowland Featuring Eve	305688	3sfydNh0QQAdnIAtDVG16H
23308	We Takin' Over	DJ Khaled Featuring T.I. Akon, Rick Ross, Fat Joe. Lil' Wayne, Baby	299939	null
23311	I Tried	Bone Thugs-N-Harmony Featuring Akon	296202	2elA6JLRaQ6iB7hxiuTKN4
23320	Diamonds	Fabolous Featuring Young Jeezy	276136	1Er1bKbIKelwFYev9kpJ4M
23322	Release	Timbaland Featuring Justin Timberlake	429956	6psdUDK8ojdMj563fniLfm
23324	Apologize	Timbaland Featuring One Republic	429956	6ucR4KfvsBFWCMVFDvyKKl
23331	Umbrella	Rihanna Featuring Jay-Z	365068	49FYlytm3dAAraYgpoJZux
23332	I'm Throwed	Paul Wall Featuring Jermaine Dupri	328415	3n5rIcC04MiNx4T2GOS06g
23348	Up To The Mountain	Kelly Clarkson Featuring Jeff Beck	null	null
23354	Wipe Me Down	Lil Boosie Featuring Foxx & Webbie	307274	6D1CstH1YvzNN8cPd9ay9Q
23358	Do It Just Like A Rockstar	Freak Nasty Featuring Crazy Mike	null	null
23362	Anonymous	Bobby Valentino Featuring Timbaland	null	4vgOzZhcvNMWrpIRCRqFPQ
23365	Same Girl	R. Kelly Duet With Usher	null	6OSmeoh8kXhCfz9WqvzDoJ
23371	Impacto	Daddy Yankee Featuring Fergie	300083	6VG4J6um7lMrO5a0jW88FS
23388	Make Me Better	Fabolous Featuring Ne-Yo	276136	0YkJU6TjjwzsVXUPRIO0DB
23393	Whine Up	Kat Deluna Featuring Elephant Man	305534	7L1zJMkc9Ho7Ox0uSFC9TL
23395	Bartender	T-Pain Featuring Akon	277474	5kxddRG1RZaZROadk7iC4D
23406	Shawty	Plies Featuring T-Pain	342441	6olIWF9LZgO0Eij4CeORQV
23410	Let It Go	Keyshia Cole Featuring Missy Elliott & Lil Kim	305806	2RqZFOLOnzVmHUX7ZMcaES
23417	Easy	Paula DeAnda Featuring Bow Wow	328431	4VeIf4ZyGkipbaJYXjPGUn
23420	You Know What It Is	T.I. Featuring Wyclef Jean	277486	0OXwH691zTwTJZS4zuOHFR
23433	You Can't Stop The Beat	Cast Of Hairspray	null	null
23435	Can't Leave 'Em Alone	Ciara Featuring 50 Cent	299324	78CTv7ypHvXQlEjXYst2n9
23439	Cyclone	Baby Bash Featuring T-Pain	275566	27mhCGdAA8gM7b33KIiB3k
23457	You Are The Music In Me	Zac Efron And Vanessa Anne Hudgens	null	null
23459	Gotta Go My Own Way	Zac Efron And Vanessa Anne Hudgens	null	null
23462	Everyday	Zac Efron And Vanessa Anne Hudgens	null	19ywWxxWxe48o6wrSbGC6B
23465	Fabulous	Ashley Tisdale And Lucas Grabeel	280082	null
23474	Hate That I Love You	Rihanna Featuring Ne-Yo	365068	7iu0WYLdo4yksKf3seaxzI
23486	I'm So Hood	DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies	299939	2Ks9TtFe2AD6kK2GX211Ie
23488	My Drink N' My 2 Step	Cassidy Featuring Swizz Beatz	298793	2TXB3vQ1IdfQ8u1S0tyLvU
23491	Kiss Kiss	Chris Brown Featuring T-Pain	1486846	544wx7ulaLbPEecrnYr5uZ
23494	Duffle Bag Boy	Playaz Circle Featuring Lil Wayne	341875	null
23501	Shoulda Let You Go	Keyshia Cole Introducing Amina	null	null
23502	Hypnotized	Plies Featuring Akon	342441	3LN41NUdHkyNqQhi9gExMm
23507	Into The Night	Santana Featuring Chad Kroeger	278142	5l4dbukQCZsmRuowPH4kD2
23517	Love Like This	Natasha Bedingfield Featuring Sean Kingston	312028	49ppqF73rOz5Nyt1paRxIF
23521	Low	Flo Rida Featuring T-Pain	302239	0CAfXk7DXMnon4gLudAp7J
23523	I'm Like A Lawyer...(Me & You)	Fall Out Boy	276170	null
23551	Independent	Webbie, Lil' Phat & Lil' Boosie	null	65D95SmygxGCQGiI64eaZf
23558	Still Will	50 Cent Featuring Akon	431969	36t4bbh478ZyXbCFhaRCqR
23566	Superstar	Lupe Fiasco Featuring Matthew Santos	308591	7dltD9eEX7X1zk8JJ9BS0e
23574	The Anthem	Pitbull Featuring Lil Jon	1490081	6TVhP2a7ESba4pR5ePflRw
23576	What Is It	Baby Bash Featuring Sean Kingston	275566	371GoHoueVN53jY8MoWufq
23577	Witch Doctor (2007)	Alvin And The Chipmunks Featuring Chris Classic	278753	null
23583	Leave It All To Me (iCarly Theme Song)	Miranda Cosgrove Featuring Drake Bell	311431	null
23590	No Air	Jordin Sparks Duet With Chris Brown	null	519tXYJVcrpEMqV2BMbh6E
23613	Sexy Can I	Ray J & Yung Berg	null	null
23617	YAHHH!	Soulja Boy Tell'em Featuring Arab	279964	6wkfxYze6eZb5pNrplBNtk
23626	Killa	Cherish Featuring Yung Joc	299070	5KzHTHTjftb7QFh5GicRnO
23628	The Prayer (Live)	Celine Dion & Josh Groban	null	null
23630	The Boss	Rick Ross Featuring T-Pain	null	24XPxbzGwOlPKf1pdf1ZtW
23633	She Got It	2 Pistols Featuring T-Pain & Tay Dizm	431860	11WuptzKtcVfPMYaf5aook
23635	Elevator	Flo Rida Featuring Timbaland	302239	44AtutBMMWw14r9CkZ0wna
23638	Shawty Get Loose	Lil Mama Featuring Chris Brown	307245	null
23648	Who The F*** Is That?	Dolla Featuring T-Pain & Tay Dizm	null	6HBHc95Ry9rw8L4zrAI1JF
23655	Lollipop	Lil Wayne Featuring Static Major	307264	4P7VFiaZb3xrXoqGwZXC3J
23659	Roll	Flo Rida Featuring Sean Kingston	302239	72yHcYTFilEkFY1cJigOaE
23660	4 Minutes	Madonna Featuring Justin Timberlake	308786	null
23664	Beat It	Fall Out Boy Featuring John Mayer	276170	4OMsAnt8JSBctSJQIMNAy1
23677	Boyfriend/Girlfriend	C-Side Featuring Keyshia Cole	null	6Y6kIiK2rVQCOa2zZtTvMx
23684	Shout To The Lord	American Idol Top 8	null	null
23692	Migrate	Mariah Carey Featuring T-Pain	309388	4Q1tw1EPVYPIFOGZ62gTat
23696	American Boy	Estelle Featuring Kanye West	301898	41on8RwRh22IHcChAN2gm8
23701	Love In This Club, Part II	Usher Featurnig Beyonce & Lil Wayne	null	null
23712	There's Nothin	Sean Kingston Featuring Elan & Juelz Santana	278515	5w86HjXc60QjhMUAFAeLTf
23718	Move Shake Drop	DJ Laz Featuring Flo Rida & Casely	299948	3rZ4v2IOSbJj5SRq3eoSox
23723	Dangerous	Kardinal Offishall Featuring Akon	276714	4NOZ35Dhucr6UlVyLOtktd
23729	Lolli Lolli (Pop That Body)	Three 6 Mafia Featuring Project Pat, Young D & Superpower	419565	0FzNsTG8naVP0O4HTnM7Bp
23730	Lucky	Jason Mraz Featuring Colbie Caillat	304259	null
23735	Love In This Club Part II	Usher Featuring Beyonce & Lil Wayne	null	2bppvcuQhuMcJZHtM9So7r
23747	Girls Around The World	Lloyd Featuring Lil Wayne	1496550	62fOjFH9L4XxdWAjTEEAOS
23748	Homecoming	Kanye West Featuring Chris Martin	276709	2iaCM7WvOknQI1230hA9eK
23750	Got Money	Lil Wayne Featuring T-Pain	307264	46lIt6GmL0VkkbuUyGDbCs
23756	Another Try	Josh Turner Featuring Trisha Yearwood	305248	776wdb7j6xJuLJDVay0zww
23757	Put On	Young Jeezy Featuring Kanye West	431677	5dANgSy7v091dhiPnEXNrf
23762	Lookin Boy	Hot Stylz Featuring Yung Joc	303624	00RYiT3a2lNQ1wTKBQXWSw
23764	Buzzin'	Shwayze Featuring Cisco Adler	279233	3wQaW4rEZe7AaDrlrX4eDy
23767	Body On Me	Nelly Featuring Akon & Ashanti	312110	7hkbknrCTeWR7wEK4X4cvX
23779	In The Ayer	Flo Rida Featuring will.i.am	302239	1hB8nXYxQg5v5nsFDwKRmE
23791	Here I Am	Rick Ross Featuring Nelly & Avery Storm	365033	67yGTWcR72BZvsrSS2dHST
23792	Out Here Grindin	DJ Khaled Featuring Akon, Rick Ross, Young Jeezy, Lil' Boosie, Trick Daddy, Ace Hood & Pli	299939	null
23798	The Business	Yung Berg Featuring Casha	null	2DevTdt5EmFYoVzfM8Og8B
23799	Stepped On My J'z	Nelly Featuring Ciara & JD	312110	0ybHhVmrX00hB6BLLhKHiU
23814	Please Excuse My Hands	Plies Featuring Jamie Foxx & The-Dream	342441	null
23816	Baby	LL Cool J Featuring The-Dream	276751	5PfBjYnzq4puibfNcLsNBR
23819	Can't Believe It	T-Pain Featuring Lil Wayne	277474	6m1sJMWeAkCG5eECKaGFew
23820	Just Dance	Lady GaGa Featuring Colby O'Donis	306341	3E5XrOtqMAs7p2wKhwgOjf
23821	Swing	Savage Featuring Soulja Boy Tell'em	1496814	61ehOd7NByNLD1C5AcQhEb
23823	My Life	The Game Featuring Lil Wayne	1490221	4GXH9A6fzuE0MNtqtzjhLg
23824	Marco Polo	Bow Wow Featuring Soulja Boy Tell'em	297014	6PbmwI4M1degwom47uZc4H
23843	American Boy	Studio All-Stars	null	null
23846	What Them Girls Like	Ludacris Co-Starring Chris Brown & Sean Garrett	null	3CsosCIphxRveIXD0829le
23850	Let It Rock	Kevin Rudolf Featuring Lil Wayne	305797	2vVc2G9w2JteBgxpSUVwX5
23852	So Fly	Slim Featuring Yung Joc	1496888	6nqscDOWhTkD1tfpTNrh5A
23857	Now Or Never	High School Musical 3 Cast	303505	null
23879	Krazy	Pitbull Featuring Lil Jon	1490081	5fngnkVw7i77dqLO346hsr
23884	On The Line	Demi Lovato Featuring Jonas Brothers	300744	42HmE5WxtyljQoV0aCi8Yq
23889	Dead And Gone	T.I. Featuring Justin Timberlake	277486	1k2NovMHKHhgGsHxg0aYAS
23890	Go Girl	Ciara Featuring T-Pain	299324	3VFR7lXtbxQvcYnTIc6sdB
23898	I'm So Paid	Akon Featuring Lil Wayne	278247	5264rU21ndum3CYYaSGUUm
23907	Freeze	T-Pain Featuring Chris Brown	277474	54ESO6P1monoUtN6PBqINp
23909	Start A Band	Brad Paisley Duet With Keith Urban	null	0GneFCOVzvi6ok0oRC7Kfu
23911	Chopped 'N' Skrewed	T-Pain Featuring Ludacris	277474	2ceNFvUD0EpCbGPPZNOBuE
23912	Cuddy Buddy	Mike Jones Featuring Trey Songz, Lil Wayne & Twista	311188	null
23916	I Don't Care	Apocalyptica Featuring Adam Gontier	279782	0t9Jd84JnsV8HRMaQzHUom
23918	Pop Champagne	Jim Jones & Ron Browz Featuring Juelz Santana	null	6ZULTiMcrmGeuj6GilRgod
23940	My President	Young Jeezy Featuring Nas	431677	4Onlx3t98YDeu8bM7wRS5K
23952	Cowgirls Don't Cry	Brooks & Dunn Featuring Reba McEntire	297731	2yDXBzm5X8V2SGe33TYGvr
23962	Ride	Ace Hood Featuring Trey Songz	277937	53zJNZS5D9gcQW2Ru0Aypy
23963	Put It On Ya	Plies Featuring Chris J	342441	2m0dyKic2V40cSkuO9CNm7
23964	IfULeave	Musiq Soulchild Featuring Mary J. Blige	null	4GhbRPmkVfAZmSQZqdifrn
23971	Amazing	Kanye West Featuring Young Jeezy	276709	7tsgm8M8uO6W1HmBAmHFGv
23974	Beautiful	Akon Featuring Colby O'Donis & Kardinal Offishall	278247	7rv0UuxMX7CpUUwEE1jVrd
23976	Down The Road	Kenny Chesney With Mac McAnally	null	51z3II8ZUCj4KGaUk9DKUg
23983	Just Like Me	Jamie Foxx Featuring T.I.	304140	6Gm1DPTZmMEB8U1db5oVyh
23992	Beep	Bobby Valentino Featuring Yung Joc	null	2dbCeFvtqgL6RFuvEIaCWT
23996	Kiss Me Thru The Phone	Soulja Boy Tell 'Em Featuring Sammie	279964	null
24011	Blame It	Jamie Foxx Featuring T-Pain	304140	08uGhvS5MfBk7crUCpnjva
24023	Ain't I	Yung L.A. Featuring Young Dro & T.I.	431720	6cnufgF6qLJGZT2PRFZBr1
24029	How Do You Sleep?	Jesse McCartney Featuring Ludacris	304536	3jkdQNkDTxxXtjSO4l0o1H
24033	Lost!	Coldplay With Jay-Z	null	4SwVcoBjjawbnexIiUDLc5
24037	I'm On A Boat	The Lonely Island Featuring T-Pain	418536	3IQSYqnKsCTMLWn2xE3HFT
24046	All The Above	Maino Featuring T-Pain	308906	1z667LebVh3DtYNrVJEao0
24047	Shone	Flo Rida Featuring Pleasure P	302239	0xwWgANkivEPqyPBiYXbzi
24060	My Love	The-Dream Featuring Mariah Carey	419475	4ZXvpc8EJwsEUOZnbcFNPQ
24063	You Can Get It All	Bow Wow Featuring Johnta Austin	297014	2r8JyfxLyQg3IhnxKro4j8
24075	Love Sex Magic	Ciara Featuring Justin Timberlake	299324	0upQ8bgqXGhFsBgvchxbGm
24077	Want It, Need It	Plies Featuring Ashanti	342441	2cvrqWPrVUampcQP46MMdV
24078	sobeautiful	Musiq Soulchild	311959	3ekvPNnFzO7okhIkZ8jsGH
24080	Sugar	Flo Rida Featuring Wynter	302239	4shgvM4ClrZeDiflNJwlGd
24091	Knock You Down	Keri Hilson Featuring Kanye West & Ne-Yo	305751	58FUwmyGUqkt53YPUcm7cJ
24097	Be On You	Flo Rida Featuring Ne-Yo	302239	7maTLYdnHDNsq3bB1tu2nH
24100	Jump	Flo Rida Featuring Nelly Furtado	302239	4uGucgzv0ydi35DgAlsTQ4
24103	Imma Put It On Her	DAY26 Featuring P. Diddy & Yung Joc	300542	20m3aiJZdxy6kzOapoVTyD
24120	Maybach Music 2	Rick Ross Featuring Kanye West, T-Pain, Lil' Wayne	365033	null
24143	Good Girls Go Bad	Cobra Starship Featuring Leighton Meester	299483	7kMfu3KUydmrFVGEAhjtyl
24147	Hush Hush	The Pussycat Dolls Featuring Nicole Scherzinger	418902	2H9CKpZiLDF223BbwehpDF
24172	Walkin' On The Moon	The-Dream Featuring Kanye West	419475	4oAKz3UL48jTkjFPbnoTnz
24183	Make Her Say	Kid Cudi Featuring Kanye West & Common	305822	5bkhrGvabAPrugPUm7DvsD
24192	Break Up	Mario Featuring Gucci Mane & Sean Garrett	429939	4UP5HP7IAnNdxD01g1lzQp
24193	When Love Takes Over	David Guetta Featuring Kelly Rowland	300445	0gqLairXmwf8MLIWmPYqhn
24199	Trust	Keyshia Cole Duet With Monica	null	null
24205	Down	Jay Sean Featuring Lil Wayne	304297	7LP4Es66zdY7CyjepqmvAg
24207	God In Me	Mary Mary Featuring Kierra "KiKi" Sheard	309858	1ZxwWrMNukjS8sb9TZ0HjU
24212	I Wanna Know You	Hannah Montana Featuring David Archuleta	276390	6ftcAmQPmGbk7Gkr5MJe4T
24214	Shining Down	Lupe Fiasco Featuring Matthew Santos	308591	0hkRONsyMGzkhJGc56L5v0
24217	Come Home	OneRepublic With Sara Bareilles	null	0bJfgUyjfPJYqRgUxb12Eh
24218	Successful	Drake Featuring Trey Songz	301284	null
24222	The One	Mary J. Blige Featuring Drake	null	0z1wYL8FalelcThBPnwTps
24230	Remember Me	T.I. Featuring Mary J. Blige	277486	3KysI5xBjESoRGwwdhp2Vl
24243	Digital Girl	Jamie Foxx Featuring Drake, Kanye West & The-Dream	304140	6WtBAFmjWal2HWQP3roVkC
24254	I'm Alive	Kenny Chesney With Dave Matthews	null	3yrB7tHePKpCJgiiOiUhsH
24267	Number One	R. Kelly Featuring Keri Hilson	277270	3ESxS1yCFwtYMSjE01hwMS
24271	LOL :-)	Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em	430421	7H2rO0shNOiEzaUP3cIkv4
24273	Body Language	Jesse McCartney Featuring T-Pain	304536	7lT9KJpfzMTNi9702WuNI8
24280	Sexy Chick	David Guetta Featuring Akon	300445	4MKzCHlZvkwJOQRNkdw4zq
24283	Two Is Better Than One	Boys Like Girls Featuring Taylor Swift	297036	1MaqkdFNIKPdpQGDzme5ss
24284	Drop It Low	Ester Dean Featuring Chris Brown	301899	5wuXWTCiKIlNEXfwAuTY1G
24285	Forever	Drake Featuring Kanye West, Lil Wayne & Eminem	301284	6HSqyfGnsHYw9MmIpa9zlZ
24286	I'm Going In	Drake Featuring Lil Wayne & Young Jeezy	301284	null
24311	Regret	LeToya Featuring Ludacris	306758	0n6Rakh2ND1JR03sXEviS2
24316	I Can Transform Ya	Chris Brown Featuring Lil Wayne & Swizz Beatz	1486846	3bwFltk2RfUWEih5mlyG6C
24322	Shots	LMFAO Featuring Lil Jon	276754	1V4jC0vJ5525lEF1bFgPX2
24323	Money To Blow	Birdman Featuring Lil Wayne & Drake	286105	4gaz3uvhKgO078XcdzyPsl
24332	Tie Me Down	New Boyz Featuring Ray J	312160	4faiJXyBflUVVOOE9fxbeg
24357	I Get It In	Omarion Featuring Gucci MAne	312656	2E6gb0Ngrvun6CUAUkvZPI
24359	Do You Remember	Jay Sean Featuring Sean Paul & Lil Jon	304297	7yws3pF3FFguwT2Psi6c15
24364	Give It Up To Me	Shakira Featuring Lil Wayne	278867	69kmnCtomX0zhTFH6vB7aR
24366	5 Star Chick	Yo Gotti	431628	3yikbrpdkxkVyDo6bdv9D3
24372	Half Of My Heart	John Mayer Featuring Taylor Swift	304974	7hR5toSPEgwFZ78jfHdANM
24384	Telephone	Lady Gaga Featuring Beyonce	306341	1IaYWv32nFFMdljBIjMY5T
24385	Bedrock	Young Money Featuring Lloyd	431686	3iL2l5gUqyPS6vDwJFgJTR
24390	Morning After Dark	Timbaland Featuring Nelly Furtado & SoShy	429956	6mmtxbG5pzkrJ0BrSdg9uW
24392	Speechless	Lady Gaga Featuring Space Cowboy & Flo Rida	306341	2PjDWdGvvbLQfRRTQIZPmv
24402	Carry Out	Timbaland Featuring Justin Timberlake	429956	4fCMO9B1WDDcihPPJeBEX3
24403	Shut It Down	Pitbull Featuring Akon	1490081	6r9uMZ7NBaMO1ovylcJZI4
24407	If We Ever Meet Again	Timbaland Featuring Katy Perry	429956	2IZMonkTNxZuL04YWj3sKX
24418	What I Do	Chris Brown Featuring Plies	1486846	1PQzybyGX1ylPrEU7t2scf
24422	BedRock	Young Money Featuring Lloyd	431686	3iL2l5gUqyPS6vDwJFgJTR
24428	Hey Daddy (Daddy's Home)	Usher Featuring Plies	430708	030OCtLMrljNhp8OWHBWW3
24430	Steady Mobbin'	Young Money Featuring Gucci Mane	431686	3cSuhzV7wKX5diQ8hos78P
24435	Blah Blah Blah	Ke$ha Featuring 3OH!3	305612	4mlS87qNy3ngmg5OvqHg2Q
24444	Set The Fire To The Third Bar	Snow Patrol Featuring Martha Wainwright	279670	4kg5hAOumbLtNSg6J8aq8e
24450	Baby	Justin Bieber Featuring Ludacris	305459	6epn3r7S14KUqlReYr77hA
24456	Nothin' On You	B.o.B Featuring Bruno Mars	275499	59dLtGBS26x7kc0rHbaPrq
24463	Knockout	Lil Wayne Featuring Nicki Minaj	307264	5VSp0XbyCq5IzNcfPL5X0t
24467	F**k Today	Lil Wayne Featuring Gudda	null	null
24468	American Star	Lil Wayne Featuring Shanell AKA SNL	307264	6x4m0Q6kqRnhslFRoGO3mA
24471	We Are The World 25: For Haiti	Artists For Haiti	null	null
24481	All I Do Is Win	DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross	299939	0RIHDrcRAXtUlnkvTYPW1a
24485	Follow Me Down	3OH!3 Featuring Neon Hitch	431924	3MM1wUC2YOMALhiwVwtnai
24527	OMG	Usher Featuring will.i.am	430708	3r04p85xiJh9Wqk59YDYdc
24530	Billionaire	Travie McCoy Featuring Bruno Mars	430380	2M9ULmQwTaTGmAdXaXpfz5
24534	Winner	Jamie Foxx Featuring Justin Timberlake & T .I.	304140	53RmnO2xlpRzDu5OIOdVMZ
24541	Airplanes	B.o.B Featuring Hayley Williams Of Paramore	275499	null
24546	Hello, I Love You	Glee Cast	null	0tcdQZ9FvxZ2Uk0S7QN7yK
24550	Bet I	B.o.B Featuring T.I. & Playboy Tre	275499	2ZMDfZ2VB5J1SVKEBP9ryH
24557	Ride	Ciara Featuring Ludacris	299324	3RJclnBV8g9mvHPtSzPf7c
24561	Fire	Glee Cast Featuring Kristin Chenoweth	null	4JYLFuJJHBPMkEAhn1mYgo
24564	Magic	B.o.B Featuring Rivers Cuomo	275499	5uHYcK0nbEYgRaFTY5BqnP
24567	Home	Glee Cast Featuring Kristin Chenoweth	null	2HYYH9z8eQNBLqrD4t6uVi
24569	Gettin' Over You	David Guetta & Chris Willis Featuring Fergie & LMFAO	null	1UocR7OSxTPN5vBgIa2fFX
24572	My First Kiss	3OH!3 Featuring Ke$ha	431924	17tDv8WA8IhqE8qzuQn707
